State,County,Collection Date,Date Detected,HPAI Strain,Bird Species,WOAH Classification,Sampling Method,Submitting Agency
Oklahoma,Sequoyah,11/9/2024,11/21/2024,EA H5,Teal,Wild bird,Hunter harvest,NWDP
Oklahoma,Sequoyah,11/9/2024,11/21/2024,EA/AM H5N1,Teal,Wild bird,Hunter harvest,NWDP
Oklahoma,Sequoyah,11/9/2024,11/21/2024,EA H5,Teal,Wild bird,Hunter harvest,NWDP
Oklahoma,Sequoyah,11/9/2024,11/21/2024,EA/AM H5N1,Teal,Wild bird,Hunter harvest,NWDP
Oklahoma,Sequoyah,11/9/2024,11/21/2024,EA/AM H5N1,Teal,Wild bird,Hunter harvest,NWDP
Oklahoma,Sequoyah,11/9/2024,11/21/2024,EA H5,Teal,Wild bird,Hunter harvest,NWDP
Oklahoma,Sequoyah,11/9/2024,11/21/2024,EA/AM H5N1,Teal,Wild bird,Hunter harvest,NWDP
Oklahoma,Sequoyah,11/9/2024,11/21/2024,EA/AM H5N1,Teal,Wild bird,Hunter harvest,NWDP
Oklahoma,Sequoyah,11/9/2024,11/21/2024,EA/AM H5N1,Teal,Wild bird,Hunter harvest,NWDP
Oklahoma,Sequoyah,11/9/2024,11/21/2024,EA/AM H5N1,Teal,Wild bird,Hunter harvest,NWDP
Oklahoma,Sequoyah,11/9/2024,11/21/2024,EA H5,Teal,Wild bird,Hunter harvest,NWDP
Oklahoma,Sequoyah,11/9/2024,11/21/2024,EA H5,Duck,Wild bird,Hunter harvest,NWDP
Oklahoma,Sequoyah,11/9/2024,11/21/2024,EA H5,Duck,Wild bird,Hunter harvest,NWDP
Oklahoma,Sequoyah,11/9/2024,11/21/2024,EA/AM H5N1,Duck,Wild bird,Hunter harvest,NWDP
Oklahoma,Sequoyah,11/9/2024,11/21/2024,EA H5,Duck,Wild bird,Hunter harvest,NWDP
Oklahoma,Sequoyah,11/9/2024,11/21/2024,EA H5,Duck,Wild bird,Hunter harvest,NWDP
Oklahoma,Sequoyah,11/9/2024,11/21/2024,EA/AM H5N1,Teal,Wild bird,Hunter harvest,NWDP
Oklahoma,Sequoyah,11/9/2024,11/21/2024,EA/AM H5N1,Teal,Wild bird,Hunter harvest,NWDP
Oklahoma,Sequoyah,11/9/2024,11/21/2024,EA/AM H5N1,Teal,Wild bird,Hunter harvest,NWDP
Oklahoma,Sequoyah,11/9/2024,11/21/2024,EA/AM H5N1,Teal,Wild bird,Hunter harvest,NWDP
Oklahoma,Sequoyah,11/9/2024,11/21/2024,EA H5,Other,Wild bird,Hunter harvest,NWDP
Oklahoma,Sequoyah,11/9/2024,11/21/2024,EA H5,Other,Wild bird,Hunter harvest,NWDP
Oklahoma,Sequoyah,11/9/2024,11/21/2024,EA H5,Other,Wild bird,Hunter harvest,NWDP
Oklahoma,Sequoyah,11/9/2024,11/21/2024,EA H5,Pintail,Wild bird,Hunter harvest,NWDP
Oklahoma,Sequoyah,11/9/2024,11/21/2024,EA H5,Pintail,Wild bird,Hunter harvest,NWDP
Oklahoma,Sequoyah,11/9/2024,11/21/2024,EA H5,Pintail,Wild bird,Hunter harvest,NWDP
Oklahoma,Washington,11/9/2024,11/21/2024,EA H5N1,Pintail,Wild bird,Hunter harvest,NWDP
Oklahoma,Washington,11/9/2024,11/21/2024,EA/AM H5N1,Pintail,Wild bird,Hunter harvest,NWDP
Oklahoma,Washington,11/9/2024,11/21/2024,EA H5,Pintail,Wild bird,Hunter harvest,NWDP
Oklahoma,Washington,11/9/2024,11/21/2024,EA H5,Wigeon,Wild bird,Hunter harvest,NWDP
North Dakota,Benson,11/8/2024,11/21/2024,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
North Dakota,Benson,11/8/2024,11/21/2024,EA H5N1 mixed,Mallard,Wild bird,Hunter harvest,NWDP
Kansas,Barton,11/12/2024,11/21/2024,EA H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
Kansas,Crawford,11/9/2024,11/21/2024,EA/AM H5N1,Teal,Wild bird,Hunter harvest,NWDP
Kansas,Crawford,11/9/2024,11/21/2024,EA/AM H5N1,Teal,Wild bird,Hunter harvest,NWDP
Kansas,Neosho,11/9/2024,11/21/2024,EA/AM H5N1,Teal,Wild bird,Hunter harvest,NWDP
Kansas,Neosho,11/9/2024,11/21/2024,EA H5,Teal,Wild bird,Hunter harvest,NWDP
Kansas,Neosho,11/9/2024,11/21/2024,EA H5,Teal,Wild bird,Hunter harvest,NWDP
Kansas,Neosho,11/9/2024,11/21/2024,EA H5,Teal,Wild bird,Hunter harvest,NWDP
Kansas,Neosho,11/9/2024,11/21/2024,EA H5,Teal,Wild bird,Hunter harvest,NWDP
Indiana,Starke,11/8/2024,11/21/2024,EA H5 mixed,Mallard,Wild bird,Hunter harvest,NWDP
Wisconsin,Oconto,11/9/2024,11/21/2024,EA H5N1,Other,Wild bird,Hunter harvest,NWDP
Wisconsin,Brown,11/10/2024,11/21/2024,EA H5N1,Other,Wild bird,Hunter harvest,NWDP
Wisconsin,La Crosse,11/9/2024,11/21/2024,EA H5N1,Duck,Wild bird,Hunter harvest,NWDP
Wisconsin,La Crosse,11/9/2024,11/21/2024,EA H5N1 mixed,Pintail,Wild bird,Hunter harvest,NWDP
North Dakota,Stutsman,11/7/2024,11/21/2024,EA H5N1,Pintail,Wild bird,Hunter harvest,NWDP
Kansas,Barton,11/13/2024,11/21/2024,EA H5N1,Gadwall,Wild bird,Hunter harvest,NWDP
Kansas,Stafford,11/14/2024,11/21/2024,EA H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
Kansas,Stafford,11/14/2024,11/21/2024,EA H5,Wigeon,Wild bird,Hunter harvest,NWDP
Kansas,Stafford,11/14/2024,11/21/2024,EA H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
Kansas,Stafford,11/14/2024,11/21/2024,EA H5,Wigeon,Wild bird,Hunter harvest,NWDP
Kansas,Stafford,11/14/2024,11/21/2024,EA H5,Wigeon,Wild bird,Hunter harvest,NWDP
Kansas,Stafford,11/14/2024,11/21/2024,EA H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
Kansas,Stafford,11/14/2024,11/21/2024,EA H5,Teal,Wild bird,Hunter harvest,NWDP
Kansas,Stafford,11/14/2024,11/21/2024,EA H5,Teal,Wild bird,Hunter harvest,NWDP
Kansas,Stafford,11/14/2024,11/21/2024,EA H5,Gadwall,Wild bird,Hunter harvest,NWDP
Kansas,Stafford,11/14/2024,11/21/2024,EA H5,Pintail,Wild bird,Hunter harvest,NWDP
Kansas,Neosho,11/9/2024,11/21/2024,EA H5,Teal,Wild bird,Hunter harvest,NWDP
Kansas,Neosho,11/9/2024,11/21/2024,EA/AM H5N1,Teal,Wild bird,Hunter harvest,NWDP
Kansas,Neosho,11/9/2024,11/21/2024,EA H5,Teal,Wild bird,Hunter harvest,NWDP
Kansas,Neosho,11/9/2024,11/21/2024,EA H5,Gadwall,Wild bird,Hunter harvest,NWDP
Kansas,Neosho,11/9/2024,11/21/2024,EA H5 mixed,Teal,Wild bird,Hunter harvest,NWDP
Kansas,Neosho,11/9/2024,11/21/2024,EA H5,Teal,Wild bird,Hunter harvest,NWDP
Kansas,Neosho,11/9/2024,11/21/2024,EA/AM H5N1,Teal,Wild bird,Hunter harvest,NWDP
Kansas,Neosho,11/9/2024,11/21/2024,EA/AM H5N1,Teal,Wild bird,Hunter harvest,NWDP
Kansas,Neosho,11/9/2024,11/21/2024,EA H5,Teal,Wild bird,Hunter harvest,NWDP
Wyoming,Goshen,11/2/2024,11/19/2024,EA H5,Teal,Wild bird,Hunter harvest,NWDP
Wyoming,Goshen,11/2/2024,11/19/2024,EA H5 mixed,Teal,Wild bird,Hunter harvest,NWDP
Wyoming,Goshen,11/2/2024,11/19/2024,EA/AM H5N1 mixed,Teal,Wild bird,Hunter harvest,NWDP
Wyoming,Goshen,11/2/2024,11/19/2024,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Wyoming,Goshen,11/2/2024,11/19/2024,EA H5,Teal,Wild bird,Hunter harvest,NWDP
Washington,King,11/12/2024,11/15/2024,EA H5,Goose,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Oregon,Multnomah,10/27/2024,11/15/2024,EA H5,Mallard,Wild bird,Morbidity/Mortality,OR DFW
Oregon,Marion,11/5/2024,11/15/2024,EA/AM H5N1,Goose,Wild bird,Morbidity/Mortality,OR DFW
Washington,Clark,11/2/2024,11/15/2024,EA/AM H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Washington,Clark,11/2/2024,11/15/2024,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Washington,Clark,11/2/2024,11/15/2024,EA H5,Other,Wild bird,Hunter harvest,NWDP
Washington,Clark,11/2/2024,11/15/2024,EA/AM H5N1,Other,Wild bird,Hunter harvest,NWDP
Washington,Clark,11/2/2024,11/15/2024,EA H5,Other,Wild bird,Hunter harvest,NWDP
Washington,Clark,11/2/2024,11/15/2024,EA H5,Wigeon,Wild bird,Hunter harvest,NWDP
Washington,Clark,11/2/2024,11/15/2024,EA H5,Duck,Wild bird,Hunter harvest,NWDP
Nevada,Churchill,11/2/2024,11/15/2024,EA/AM H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Nevada,Churchill,11/2/2024,11/15/2024,EA H5,Teal,Wild bird,Hunter harvest,NWDP
Nevada,Churchill,11/2/2024,11/15/2024,EA/AM H5N1,Teal,Wild bird,Hunter harvest,NWDP
Iowa,Marion,11/2/2024,11/15/2024,EA H5,Teal,Wild bird,Hunter harvest,NWDP
Wyoming,Albany,11/1/2024,11/14/2024,EA H5N1,Swan,Wild bird,Morbidity/Mortality,WY GFD
Nevada,Churchill,11/1/2024,11/14/2024,EA/AM H5N1,Other,Wild bird,Hunter harvest,NWDP
Oregon,Multnomah,10/29/2024,11/14/2024,EA/AM H5N1,Goose,Wild bird,Morbidity/Mortality,OR DFW
Oregon,Columbia,10/28/2024,11/14/2024,EA/AM H5N1,Goose,Wild bird,Morbidity/Mortality,OR DFW
Washington,Skagit,10/23/2024,11/14/2024,EA H5,Goose,Wild bird,Morbidity/Mortality,WA DFW
Washington,Jefferson,10/17/2024,11/14/2024,EA/AM H5N1,Teal,Wild bird,Morbidity/Mortality,WA DFW
Washington,Whatcom,10/31/2024,11/13/2024,EA/AM H5N1,Goose,Wild bird,Morbidity/Mortality,WA DFW
New York,Orange,1/29/2024,11/13/2024,EA H5,Goose,Wild bird,Morbidity/Mortality,NY DEC
Washington,Grant,1/30/2024,11/13/2024,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Washington,Grant,10/26/2024,11/13/2024,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Washington,Grant,10/26/2024,11/13/2024,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Washington,Grant,10/26/2024,11/13/2024,EA/AM H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Florida,St. Johns,12/20/2023,11/13/2024,EA H5N1,Other,Wild bird,Hunter harvest,NWDP
North Carolina,Hyde,1/27/2024,11/13/2024,EA H5N1,Duck,Wild bird,Hunter harvest,NWDP
North Carolina,Hyde,1/27/2024,11/13/2024,EA H5,Wigeon,Wild bird,Hunter harvest,NWDP
Illinois,Calhoun,10/27/2024,11/12/2024,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Illinois,Calhoun,10/27/2024,11/12/2024,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Illinois,Calhoun,10/27/2024,11/12/2024,EA H5N1,Pintail,Wild bird,Hunter harvest,NWDP
Illinois,Madison,10/26/2024,11/12/2024,EA H5,Gadwall,Wild bird,Hunter harvest,NWDP
Illinois,Madison,10/26/2024,11/12/2024,EA H5N1,Pintail,Wild bird,Hunter harvest,NWDP
Kansas,Clay,10/26/2024,11/12/2024,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Washington,Grant,10/27/2024,11/8/2024,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Minnesota,Otter Tail,8/30/2024,11/7/2024,EA H5N1,Duck,Wild bird,Live bird,NWDP
California,Yolo,10/26/2024,11/6/2024,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
California,Yolo,10/26/2024,11/6/2024,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
California,Yolo,10/26/2024,11/6/2024,EA H5,Teal,Wild bird,Hunter harvest,NWDP
California,Yolo,10/26/2024,11/6/2024,EA H5,Other,Wild bird,Hunter harvest,NWDP
California,Yolo,10/26/2024,11/6/2024,EA H5,Other,Wild bird,Hunter harvest,NWDP
California,Yolo,10/26/2024,11/6/2024,EA/AM H5N1,Teal,Wild bird,Hunter harvest,NWDP
California,Yolo,10/26/2024,11/6/2024,EA H5,Teal,Wild bird,Hunter harvest,NWDP
California,Yolo,10/26/2024,11/6/2024,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
California,Yolo,10/26/2024,11/6/2024,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
California,Yolo,10/26/2024,11/6/2024,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
California,Yolo,10/26/2024,11/6/2024,EA H5 mixed,Duck,Wild bird,Hunter harvest,NWDP
Washington,Grant,10/25/2024,11/6/2024,EA/AM H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Washington,Franklin,10/23/2024,11/6/2024,EA H5,Teal,Wild bird,Hunter harvest,NWDP
Washington,Franklin,10/23/2024,11/6/2024,EA H5,Teal,Wild bird,Hunter harvest,NWDP
Washington,Franklin,10/23/2024,11/6/2024,EA/AM H5N1,Teal,Wild bird,Hunter harvest,NWDP
Washington,Franklin,10/23/2024,11/6/2024,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Washington,Franklin,10/23/2024,11/6/2024,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Washington,Franklin,10/23/2024,11/6/2024,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Washington,Franklin,10/23/2024,11/6/2024,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Washington,Franklin,10/23/2024,11/6/2024,EA H5,Wigeon,Wild bird,Hunter harvest,NWDP
Washington,Franklin,10/23/2024,11/6/2024,EA H5,Wigeon,Wild bird,Hunter harvest,NWDP
Washington,Franklin,10/23/2024,11/6/2024,EA H5,Wigeon,Wild bird,Hunter harvest,NWDP
Washington,Franklin,10/23/2024,11/6/2024,EA H5,Wigeon,Wild bird,Hunter harvest,NWDP
Washington,Snohomish,10/11/2024,11/6/2024,EA/AM H5N1,Goose,Wild bird,Morbidity/Mortality,WA DFW
Oregon,Morrow,10/13/2024,11/6/2024,EA H5,Duck,Wild bird,Hunter harvest,NWDP
Oregon,Morrow,10/13/2024,11/6/2024,EA H5,Teal,Wild bird,Hunter harvest,NWDP
Oregon,Morrow,10/13/2024,11/6/2024,EA H5,Teal,Wild bird,Hunter harvest,NWDP
Oregon,Morrow,10/13/2024,11/6/2024,EA H5,Teal,Wild bird,Hunter harvest,NWDP
Oregon,Morrow,10/12/2024,11/6/2024,EA H5,Wigeon,Wild bird,Hunter harvest,NWDP
Oregon,Morrow,10/12/2024,11/6/2024,EA H5,Teal,Wild bird,Hunter harvest,NWDP
Oregon,Morrow,10/12/2024,11/6/2024,EA H5,Teal,Wild bird,Hunter harvest,NWDP
Oregon,Morrow,10/12/2024,11/6/2024,EA/AM H5N1,Teal,Wild bird,Hunter harvest,NWDP
Oregon,Morrow,10/12/2024,11/6/2024,EA H5,Teal,Wild bird,Hunter harvest,NWDP
Oregon,Morrow,10/12/2024,11/6/2024,EA H5,Teal,Wild bird,Hunter harvest,NWDP
Oregon,Morrow,10/12/2024,11/6/2024,EA/AM H5N1,Teal,Wild bird,Hunter harvest,NWDP
Oregon,Morrow,10/12/2024,11/6/2024,EA H5,Teal,Wild bird,Hunter harvest,NWDP
Oregon,Morrow,10/12/2024,11/6/2024,EA/AM H5N1,Teal,Wild bird,Hunter harvest,NWDP
Oregon,Morrow,10/12/2024,11/6/2024,EA H5,Duck,Wild bird,Hunter harvest,NWDP
Michigan,Allegan,8/28/2024,11/6/2024,EA H5N1,Mallard,Wild bird,Live bird,NWDP
Michigan,Allegan,8/28/2024,11/6/2024,EA H5N1,Mallard,Wild bird,Live bird,NWDP
Oregon,Multnomah,10/11/2024,11/5/2024,EA/AM H5N1,Goose,Wild bird,Morbidity/Mortality,OR DFW
Nevada,Churchill,10/12/2024,11/5/2024,EA H5,Teal,Wild bird,Hunter harvest,NWDP
Nevada,Churchill,10/12/2024,11/5/2024,EA/AM H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Nevada,Churchill,10/12/2024,11/5/2024,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Nevada,Churchill,10/12/2024,11/5/2024,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Nevada,Churchill,10/12/2024,11/5/2024,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Nevada,Churchill,10/12/2024,11/5/2024,EA/AM H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Kansas,Barton,10/12/2024,11/4/2024,EA H5,Pintail,Wild bird,Hunter harvest,NWDP
Washington,Grant,10/13/2024,11/4/2024,EA H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
Washington,Grant,10/13/2024,11/4/2024,EA H5N1,Other,Wild bird,Hunter harvest,NWDP
Washington,Grant,10/15/2024,11/4/2024,EA H5,Teal,Wild bird,Hunter harvest,NWDP
Washington,Grant,10/15/2024,11/4/2024,EA H5,Teal,Wild bird,Hunter harvest,NWDP
Washington,Grant,10/15/2024,11/4/2024,EA H5,Teal,Wild bird,Hunter harvest,NWDP
Washington,Grant,10/15/2024,11/4/2024,EA H5,Teal,Wild bird,Hunter harvest,NWDP
Washington,Grant,10/15/2024,11/4/2024,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Washington,Grant,10/15/2024,11/4/2024,EA/AM H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
Washington,Grant,10/15/2024,11/4/2024,EA H5,Pintail,Wild bird,Hunter harvest,NWDP
Washington,Grant,10/15/2024,11/4/2024,EA/AM H5N1,Pintail,Wild bird,Hunter harvest,NWDP
Washington,Grant,10/15/2024,11/4/2024,EA H5,Other,Wild bird,Hunter harvest,NWDP
Washington,Grant,10/15/2024,11/4/2024,EA/AM H5N1,Other,Wild bird,Hunter harvest,NWDP
Montana,Broadwater,10/19/2024,10/31/2024,EA H5,Teal,Wild bird,Hunter harvest,NWDP
Montana,Broadwater,10/19/2024,10/31/2024,EA H5N1,Pintail,Wild bird,Hunter harvest,NWDP
Washington,Adams,10/20/2024,10/31/2024,EA H5N1,Pintail,Wild bird,Morbidity/Mortality,NWDP
Washington,Adams,10/20/2024,10/31/2024,EA H5N1,Teal,Wild bird,Morbidity/Mortality,NWDP
Washington,Adams,10/20/2024,10/31/2024,EA H5N1,Teal,Wild bird,Morbidity/Mortality,NWDP
Washington,Adams,10/20/2024,10/31/2024,EA H5N1,Teal,Wild bird,Morbidity/Mortality,NWDP
Washington,Grant,10/19/2024,10/31/2024,EA/AM H5N1,Other,Wild bird,Hunter harvest,NWDP
Washington,Grant,10/19/2024,10/31/2024,EA/AM H5N1,Other,Wild bird,Hunter harvest,NWDP
Washington,Grant,10/19/2024,10/31/2024,EA H5,Other,Wild bird,Hunter harvest,NWDP
Washington,Grant,10/19/2024,10/31/2024,EA/AM H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Washington,Grant,10/19/2024,10/31/2024,EA/AM H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Alaska,Juneau,10/5/2024,10/31/2024,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Alaska,Juneau,10/5/2024,10/31/2024,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Alaska,Juneau,10/5/2024,10/31/2024,EA H5,Pintail,Wild bird,Hunter harvest,NWDP
Alaska,Juneau,9/29/2024,10/31/2024,EA H5,Teal,Wild bird,Hunter harvest,NWDP
Alaska,Juneau,9/29/2024,10/31/2024,EA H5,Teal,Wild bird,Hunter harvest,NWDP
Alaska,Juneau,9/29/2024,10/31/2024,EA/AM H5N1,Teal,Wild bird,Hunter harvest,NWDP
Utah,Weber,1/5/2024,10/30/2024,EA H5N1,Goose,Wild bird,Morbidity/Mortality,UT DWR
Virginia,Henrico,1/4/2024,10/30/2024,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Pennsylvania,Lancaster,12/25/2023,10/30/2024,EA H5N1,Duck,Wild bird,Hunter harvest,NWDP
Pennsylvania,Lancaster,12/25/2023,10/30/2024,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Pennsylvania,Lancaster,12/25/2023,10/30/2024,EA H5N1,Duck,Wild bird,Hunter harvest,NWDP
Alaska,Juneau,9/26/2024,10/30/2024,EA H5,Wigeon,Wild bird,Hunter harvest,NWDP
Alaska,Juneau,9/26/2024,10/30/2024,EA H5,Wigeon,Wild bird,Hunter harvest,NWDP
Alaska,Juneau,9/26/2024,10/30/2024,EA H5,Teal,Wild bird,Hunter harvest,NWDP
Alaska,Juneau,9/26/2024,10/30/2024,EA/AM H5N1,Teal,Wild bird,Hunter harvest,NWDP
Alaska,Juneau,9/26/2024,10/30/2024,EA H5,Teal,Wild bird,Hunter harvest,NWDP
Alaska,Juneau,9/26/2024,10/30/2024,EA H5,Teal,Wild bird,Hunter harvest,NWDP
Minnesota,Wabasha,11/14/2023,10/30/2024,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Minnesota,Wabasha,11/14/2023,10/30/2024,EA H5N1,Pintail,Wild bird,Hunter harvest,NWDP
Minnesota,Wabasha,11/14/2023,10/30/2024,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Minnesota,Wabasha,11/14/2023,10/30/2024,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Minnesota,Wabasha,11/14/2023,10/30/2024,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Minnesota,Wabasha,11/14/2023,10/30/2024,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Idaho,Jefferson,9/4/2024,10/21/2024,EA H5N1 mixed,Mallard,Wild bird,Live bird,NWDP
Idaho,Jefferson,9/4/2024,10/21/2024,EA H5 mixed,Mallard,Wild bird,Live bird,NWDP
Idaho,Jefferson,9/4/2024,10/21/2024,EA H5 mixed,Mallard,Wild bird,Live bird,NWDP
Idaho,Jefferson,9/4/2024,10/21/2024,EA H5N1 mixed,Mallard,Wild bird,Live bird,NWDP
Idaho,Jefferson,9/4/2024,10/21/2024,EA H5 mixed,Mallard,Wild bird,Live bird,NWDP
Idaho,Jefferson,9/4/2024,10/21/2024,EA H5 mixed,Mallard,Wild bird,Live bird,NWDP
North Carolina,Pamlico,1/6/2024,10/1/2024,EA H5N1,Merganser,Wild bird,Hunter harvest,NWDP
North Carolina,Pamlico,1/6/2024,10/1/2024,EA H5N1,Duck,Wild bird,Hunter harvest,NWDP
North Carolina,Pamlico,1/6/2024,10/1/2024,EA H5N1,Other,Wild bird,Hunter harvest,NWDP
North Carolina,Pamlico,1/6/2024,10/1/2024,EA H5N1,Other,Wild bird,Hunter harvest,NWDP
North Carolina,Pamlico,1/6/2024,10/1/2024,EA H5N1,Other,Wild bird,Hunter harvest,NWDP
North Carolina,Pamlico,1/6/2024,10/1/2024,EA H5,Wigeon,Wild bird,Hunter harvest,NWDP
North Carolina,Pamlico,1/6/2024,10/1/2024,EA H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
North Carolina,Pamlico,1/6/2024,10/1/2024,EA H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
North Carolina,Pamlico,1/6/2024,10/1/2024,EA H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
North Carolina,Pamlico,1/6/2024,10/1/2024,EA H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
North Carolina,Pamlico,1/6/2024,10/1/2024,EA H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
North Carolina,Pamlico,1/6/2024,10/1/2024,EA/AM H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
North Carolina,Pamlico,1/6/2024,10/1/2024,EA H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
North Carolina,Pamlico,1/6/2024,10/1/2024,EA H5,Wigeon,Wild bird,Hunter harvest,NWDP
North Carolina,Pamlico,1/6/2024,10/1/2024,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
North Carolina,Pamlico,1/6/2024,10/1/2024,EA/AM H5N1,Teal,Wild bird,Hunter harvest,NWDP
North Carolina,Pamlico,1/6/2024,10/1/2024,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Colorado,Logan,1/7/2024,10/1/2024,EA H5,Teal,Wild bird,Hunter harvest,NWDP
North Carolina,Pamlico,1/6/2024,10/1/2024,EA H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
North Carolina,Pamlico,1/6/2024,10/1/2024,EA H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
North Carolina,Pamlico,1/6/2024,10/1/2024,EA H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
North Carolina,Pamlico,1/6/2024,10/1/2024,EA H5,Wigeon,Wild bird,Hunter harvest,NWDP
North Carolina,Pamlico,1/6/2024,10/1/2024,EA/AM H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
North Carolina,Pamlico,1/6/2024,10/1/2024,EA H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
North Carolina,Pamlico,1/6/2024,10/1/2024,EA H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
North Carolina,Pamlico,1/6/2024,10/1/2024,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
North Carolina,Pamlico,1/6/2024,10/1/2024,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
North Carolina,Pamlico,1/6/2024,10/1/2024,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
North Carolina,Pamlico,1/6/2024,10/1/2024,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
North Carolina,Pamlico,1/6/2024,10/1/2024,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
North Carolina,Pamlico,1/6/2024,10/1/2024,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
North Carolina,Pamlico,1/6/2024,10/1/2024,EA/AM H5N1,Teal,Wild bird,Hunter harvest,NWDP
North Carolina,Pamlico,1/6/2024,10/1/2024,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
North Carolina,Pamlico,1/6/2024,10/1/2024,EA/AM H5N1,Teal,Wild bird,Hunter harvest,NWDP
North Carolina,Pamlico,1/6/2024,10/1/2024,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
North Carolina,Beaufort,1/9/2024,10/1/2024,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
North Carolina,Beaufort,1/9/2024,10/1/2024,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Missouri,Gasconade,12/8/2023,10/1/2024,EA/AM H5N1,Goose,Wild bird,Morbidity/Mortality,MO Dept of Conservation
Missouri,Stoddard,12/8/2023,10/1/2024,EA/AM H5N1,Goose,Wild bird,Morbidity/Mortality,MO Dept of Conservation
Missouri,Stoddard,12/8/2023,10/1/2024,EA/AM H5N1,Goose,Wild bird,Morbidity/Mortality,MO Dept of Conservation
Missouri,Stoddard,12/8/2023,10/1/2024,EA/AM H5N1,Goose,Wild bird,Morbidity/Mortality,MO Dept of Conservation
Missouri,Bates,12/8/2023,10/1/2024,EA/AM H5N1,Goose,Wild bird,Morbidity/Mortality,MO Dept of Conservation
Missouri,Clay,12/8/2023,10/1/2024,EA/AM H5N1,Goose,Wild bird,Morbidity/Mortality,MO Dept of Conservation
Missouri,Clay,12/8/2023,10/1/2024,EA/AM H5N1,Goose,Wild bird,Morbidity/Mortality,MO Dept of Conservation
